Application mode,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Class
13.0,0.0,0.0,1.0,0.0,0.0,25.0,5.0,12.0,3.0,11.034756061948297,5.0,12.0,3.0,11.491310984512925,1
13.0,0.0,0.0,1.0,0.0,0.0,36.0,8.0,13.0,3.0,11.923288556094489,8.0,13.0,3.0,11.923288556094489,1
10.0,0.0,0.0,1.0,0.0,0.0,27.0,6.0,13.0,3.0,11.094763228629143,5.0,8.0,4.0,11.358066422878451,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,7.0,3.0,11.750670242903691,5.0,7.0,4.0,11.78250670544442,1
9.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,11.0,3.0,11.388300165194057,5.0,9.0,4.0,11.555849917402972,1
1.0,0.0,0.0,1.0,1.0,0.0,19.0,6.0,8.0,6.0,12.560649594352668,6.0,7.0,6.0,12.400515604582178,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,12.0,5.0,12.009275583371734,5.0,8.0,4.0,11.417314422293902,1
14.0,0.0,0.0,1.0,0.0,0.0,35.0,10.0,12.0,6.0,11.916753309957599,10.0,12.0,6.0,12.22206723607502,1
1.0,1.0,0.0,1.0,0.0,0.0,20.0,5.0,7.0,4.0,11.880832600373617,5.0,8.0,3.0,11.630832600373617,1
1.0,0.0,0.0,1.0,0.0,1.0,19.0,6.0,10.0,5.0,10.868461957004618,6.0,9.0,5.0,11.373564039546164,1
3.0,0.0,1.0,0.0,0.0,0.0,29.0,5.0,6.0,4.0,14.470830835356367,5.0,10.0,3.0,16.013317346280743,1
13.0,0.0,0.0,1.0,1.0,0.0,24.0,6.0,9.0,3.0,7.085145798725723,6.0,10.0,1.0,7.085145798725723,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,5.0,8.0,3.0,12.078482274617253,5.0,7.0,4.0,11.486675439665966,1
8.0,0.0,0.0,1.0,0.0,0.0,21.0,5.0,8.0,2.0,8.893521299385196,5.0,12.0,3.0,12.175283080847192,1
1.0,0.0,0.0,1.0,1.0,0.0,19.0,6.0,10.0,5.0,12.940116008997379,6.0,9.0,5.0,12.704224000489653,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,0.0,0.0,0.0,1.0,0.0,19.0,6.0,7.0,5.0,12.112801686293087,6.0,8.0,3.0,12.551252634832949,1
5.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,1.0,0.0,0.0,0.0,1.0,19.0,6.0,8.0,5.0,12.349219399354123,6.0,7.0,6.0,11.945310590303764,1
7.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,9.0,5.0,11.59326384255084,6.0,10.0,5.0,11.59169311764854,1
8.0,1.0,0.0,1.0,0.0,0.0,21.0,5.0,11.0,3.0,11.481878480494409,5.0,11.0,2.0,10.982771728273494,1
13.0,1.0,0.0,1.0,1.0,0.0,19.0,5.0,9.0,0.0,3.1280768185606425,5.0,8.0,1.0,10.670302175405851,1
15.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,11.0,3.0,11.994392781963047,6.0,9.0,4.0,10.762616240583142,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,8.0,5.0,12.265213885406554,6.0,9.0,4.0,11.935730074734856,1
8.0,1.0,0.0,1.0,1.0,0.0,19.0,5.0,7.0,5.0,11.895963496300196,5.0,11.0,2.0,11.646925350542164,1
8.0,0.0,0.0,0.0,1.0,0.0,19.0,6.0,7.0,5.0,12.566866645816674,6.0,7.0,4.0,13.224227055316156,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,11.0,4.0,12.24369172624897,6.0,10.0,4.0,11.706251765871242,1
12.0,1.0,0.0,1.0,0.0,0.0,21.0,6.0,10.0,3.0,11.748938494215853,6.0,7.0,2.0,11.0,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,6.0,8.0,5.0,12.070579192158853,6.0,8.0,2.0,11.737245858825519,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,12.0,2.0,10.09895408182899,5.0,11.0,3.0,11.787107780685872,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,7.0,9.0,5.0,12.816486135465318,7.0,9.0,6.0,12.707716998593376,1
12.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,15.0,3.0,14.318631380377713,5.0,9.0,4.0,12.41776999374689,1
8.0,1.0,0.0,1.0,0.0,0.0,20.0,5.0,8.0,2.0,10.586561498737053,5.0,11.0,4.0,12.321700749363934,1
12.0,0.0,0.0,1.0,0.0,0.0,29.0,5.0,10.0,3.0,10.428651668403798,5.0,9.0,3.0,12.578384870961168,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,6.0,8.0,6.0,13.749924220759299,6.0,7.0,6.0,12.608373115573562,1
2.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,9.0,3.0,11.782440481411633,5.0,6.0,3.0,13.163169638941275,1
12.0,0.0,0.0,1.0,0.0,0.0,33.0,7.0,11.0,6.0,11.762574528064539,8.0,10.0,6.0,11.44055050180906,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,7.0,13.0,5.0,11.837336682664398,6.0,17.0,5.0,12.00992234279943,1
1.0,1.0,0.0,1.0,0.0,0.0,20.0,7.0,10.0,5.0,12.19285266600299,7.0,10.0,5.0,11.940279025025731,1
1.0,1.0,0.0,1.0,0.0,0.0,21.0,5.0,6.0,4.0,13.907083919281751,5.0,5.0,5.0,13.583195811657419,1
15.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,7.0,4.0,12.09569297471778,5.0,6.0,4.0,12.477032844647812,1
1.0,0.0,0.0,1.0,1.0,0.0,18.0,5.0,9.0,4.0,11.887724478911915,5.0,11.0,2.0,11.280688802720213,1
9.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,10.0,3.0,12.722300317564452,6.0,14.0,2.0,11.32102236336198,1
1.0,0.0,0.0,1.0,0.0,0.0,20.0,6.0,10.0,5.0,10.827941628465235,6.0,10.0,3.0,10.976892693422434,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,6.0,6.0,13.085737656469783,6.0,6.0,6.0,13.103187586927657,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,12.0,3.0,10.378238376613076,6.0,11.0,3.0,10.349370848790384,1
1.0,1.0,0.0,1.0,0.0,0.0,24.0,5.0,7.0,5.0,13.16185745792112,5.0,7.0,4.0,12.594228949505343,1
8.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,7.0,3.0,11.668428535936426,6.0,10.0,5.0,13.624955953268255,1
8.0,0.0,0.0,1.0,1.0,0.0,21.0,6.0,6.0,0.0,9.96642646927774,6.0,6.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,19.0,5.0,6.0,5.0,11.141642180908368,5.0,11.0,3.0,11.995559908061445,1
15.0,0.0,0.0,1.0,1.0,0.0,20.0,6.0,13.0,3.0,11.785968528750558,6.0,15.0,3.0,10.667853134169276,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,6.0,10.0,3.0,12.323396758525202,6.0,9.0,5.0,10.92474982156814,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,8.0,4.0,11.645137712521054,5.0,6.0,4.0,12.285904998596292,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,10.0,5.0,13.918592029894086,5.0,6.0,5.0,11.640703985052957,1
2.0,0.0,0.0,1.0,0.0,0.0,20.0,6.0,6.0,4.0,12.07340660127662,6.0,8.0,2.0,11.35780220042554,1
3.0,0.0,1.0,0.0,0.0,0.0,29.0,5.0,6.0,4.0,14.47198118341488,5.0,10.0,3.0,16.020679573855222,1
15.0,1.0,0.0,1.0,1.0,0.0,21.0,6.0,12.0,4.0,12.43993686069533,6.0,12.0,3.0,11.5,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,7.0,5.0,12.44133063723842,6.0,10.0,4.0,12.62292087931497,1
1.0,0.0,0.0,1.0,0.0,0.0,20.0,7.0,12.0,5.0,11.48956138185397,7.0,10.0,6.0,11.648172758408345,1
13.0,0.0,0.0,1.0,0.0,0.0,30.0,8.0,13.0,6.0,12.999814496601736,7.0,11.0,5.0,11.460441954384397,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,9.0,4.0,11.382195252637876,5.0,10.0,4.0,12.094320435701832,1
11.0,0.0,0.0,1.0,1.0,0.0,26.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,10.0,5.0,13.995377203683173,6.0,10.0,4.0,13.044026631588839,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,5.0,5.0,12.547580459391025,5.0,6.0,5.0,11.170752490017094,1
9.0,0.0,0.0,1.0,0.0,0.0,19.0,7.0,9.0,6.0,13.013866287255151,8.0,11.0,7.0,12.570568594868627,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,8.0,3.0,12.257138438299373,5.0,9.0,4.0,11.850092795713172,1
1.0,1.0,0.0,1.0,0.0,0.0,20.0,5.0,6.0,4.0,11.350728397640854,5.0,13.0,3.0,11.172207809043393,1
3.0,1.0,0.0,1.0,0.0,0.0,20.0,5.0,8.0,2.0,13.449916970198883,5.0,10.0,2.0,11.96013444475117,1
10.0,0.0,0.0,1.0,0.0,0.0,20.0,6.0,9.0,5.0,14.17469935628969,5.0,7.0,5.0,13.825362050932279,1
12.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,10.0,4.0,12.219641458162393,5.0,12.0,2.0,10.530358541837607,1
13.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,7.0,2.0,11.572486204758325,5.0,9.0,2.0,11.012470438767842,1
8.0,0.0,0.0,1.0,1.0,0.0,20.0,5.0,7.0,0.0,0.0,5.0,9.0,0.0,7.5230601266393915,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,7.0,4.0,11.636216835357775,5.0,8.0,4.0,12.834651514603575,1
8.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,8.0,5.0,12.81120654287342,5.0,8.0,3.0,13.35370886583046,1
12.0,0.0,0.0,1.0,0.0,0.0,36.0,5.0,6.0,4.0,13.073266249913786,5.0,9.0,4.0,11.720734412822493,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,9.0,6.0,13.388141213315063,7.0,11.0,6.0,13.31421177324356,1
11.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,7.0,5.0,12.924036006180904,6.0,6.0,6.0,12.772108018542712,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,7.0,10.0,1.0,13.501132118847943,7.0,9.0,1.0,13.606542781239988,1
1.0,0.0,0.0,1.0,1.0,0.0,19.0,5.0,9.0,4.0,11.64326930190702,5.0,7.0,3.0,12.114783431540557,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,12.0,2.0,11.271532007287155,5.0,12.0,3.0,12.100272218994027,1
8.0,1.0,0.0,1.0,1.0,0.0,18.0,6.0,6.0,5.0,12.867910252610274,6.0,8.0,1.0,10.0,1
1.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,10.0,4.0,12.441673826975697,5.0,12.0,2.0,12.95000613740774,1
8.0,1.0,0.0,0.0,0.0,1.0,18.0,6.0,7.0,6.0,13.201344693241627,6.0,8.0,5.0,14.49313184953463,1
17.0,1.0,1.0,0.0,0.0,0.0,22.0,11.0,17.0,11.0,13.059400161976987,9.0,14.0,8.0,13.038350445436716,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,6.0,3.0,11.77560639439583,5.0,6.0,3.0,13.459147602101563,1
9.0,1.0,0.0,1.0,0.0,0.0,18.0,6.0,8.0,5.0,13.231586097050284,6.0,7.0,5.0,12.268214734327325,1
8.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,6.0,4.0,12.330737529845674,5.0,9.0,3.0,12.364983942696306,1
1.0,1.0,0.0,1.0,1.0,0.0,21.0,5.0,9.0,3.0,13.828553853981159,5.0,11.0,2.0,11.50846887984394,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,11.0,3.0,12.16249768074835,6.0,10.0,6.0,11.331846618602173,1
1.0,0.0,0.0,1.0,1.0,0.0,19.0,5.0,8.0,4.0,11.564006811890593,5.0,10.0,2.0,12.534904632113959,1
8.0,1.0,0.0,0.0,0.0,1.0,18.0,6.0,7.0,5.0,12.29760584173525,6.0,6.0,5.0,12.467343403036978,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,5.0,9.0,4.0,11.022724216500134,5.0,6.0,5.0,10.885101519472201,1
12.0,0.0,0.0,1.0,0.0,0.0,46.0,5.0,8.0,2.0,11.060348779140934,5.0,7.0,3.0,11.560348779140934,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,9.0,5.0,13.552491155323683,6.0,9.0,4.0,13.582567200517143,1
8.0,0.0,0.0,1.0,0.0,0.0,19.0,7.0,8.0,6.0,12.568475934710856,7.0,9.0,6.0,13.973935205236167,1
12.0,0.0,0.0,1.0,0.0,0.0,29.0,5.0,9.0,3.0,10.824003658552416,5.0,8.0,5.0,10.567633309737095,1
13.0,0.0,0.0,1.0,0.0,0.0,38.0,7.0,12.0,4.0,13.376284993871657,7.0,12.0,5.0,13.103048100998668,1
4.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,11.0,4.0,13.12710219905086,6.0,8.0,5.0,12.10448923083057,1
4.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,6.0,5.0,12.401624911157041,6.0,8.0,5.0,13.60662604388774,1
3.0,1.0,0.0,0.0,1.0,0.0,18.0,5.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,1
8.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,13.0,4.0,12.134119204870974,6.0,10.0,2.0,11.266735175213203,1
1.0,1.0,0.0,1.0,0.0,0.0,20.0,6.0,9.0,4.0,12.624825540954179,6.0,7.0,5.0,12.448297775490929,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,9.0,4.0,12.61728148316825,6.0,8.0,5.0,12.503208039967536,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,10.0,3.0,11.897619344595116,6.0,7.0,4.0,10.48035647466099,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,5.0,5.0,11.895473597573337,5.0,6.0,2.0,10.412894664644448,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,9.0,5.0,13.17392360452931,6.0,8.0,5.0,12.847575983888223,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,6.0,0.0,3.5513796648931892,5.0,5.0,1.0,3.7204929822690556,1
5.0,0.0,0.0,0.0,1.0,0.0,18.0,5.0,5.0,3.0,13.254498891388392,5.0,7.0,3.0,12.390555144958665,1
17.0,1.0,0.0,0.0,0.0,0.0,22.0,10.0,15.0,8.0,13.492633775416547,9.0,14.0,5.0,12.957017379299623,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,7.0,9.0,5.0,12.147627551027632,7.0,9.0,6.0,11.901206072749794,1
14.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,6.0,5.0,12.324536245332053,6.0,7.0,5.0,12.693402183999039,1
9.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,11.0,4.0,12.449407427384417,6.0,8.0,4.0,13.156912850426618,1
14.0,1.0,0.0,1.0,1.0,0.0,20.0,6.0,14.0,2.0,13.356567377818877,6.0,8.0,4.0,11.226228841478742,1
15.0,0.0,0.0,1.0,0.0,0.0,23.0,6.0,9.0,6.0,11.734384862237402,6.0,12.0,4.0,13.0,1
15.0,0.0,0.0,1.0,0.0,0.0,27.0,6.0,8.0,5.0,14.258690161617416,6.0,12.0,3.0,15.253159079968892,1
9.0,0.0,0.0,1.0,1.0,0.0,21.0,5.0,8.0,5.0,13.934100098257659,5.0,11.0,2.0,11.582824770835309,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,12.0,5.0,12.015469473715907,5.0,9.0,4.0,11.44795536851931,1
13.0,0.0,0.0,1.0,0.0,0.0,27.0,6.0,9.0,5.0,11.672525843609588,6.0,10.0,5.0,11.89338938651254,1
8.0,0.0,0.0,1.0,1.0,0.0,21.0,5.0,6.0,1.0,11.104764515241316,5.0,7.0,0.0,0.0,1
6.0,1.0,0.0,0.0,0.0,0.0,19.0,5.0,5.0,5.0,12.894211618425901,5.0,5.0,4.0,12.157019364043169,1
12.0,0.0,0.0,1.0,0.0,0.0,26.0,5.0,11.0,4.0,11.595602338295372,5.0,14.0,4.0,11.764712150353498,1
4.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,0.0,0.0,1.0,0.0,0.0,25.0,6.0,14.0,4.0,11.353096069458232,6.0,10.0,4.0,11.749143522233252,1
1.0,1.0,0.0,1.0,0.0,0.0,20.0,6.0,10.0,5.0,12.429908803590582,6.0,8.0,5.0,12.340408510477168,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,6.0,5.0,12.136139741263536,5.0,6.0,4.0,12.99917905129963,1
14.0,0.0,0.0,1.0,0.0,0.0,22.0,11.0,14.0,8.0,10.91695628686569,10.0,11.0,7.0,11.657889455988439,1
14.0,0.0,1.0,0.0,0.0,0.0,24.0,5.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,1
3.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,7.0,1.0,12.169937592010879,5.0,8.0,1.0,5.849687960054396,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,7.0,5.0,13.280366314650083,6.0,9.0,4.0,14.011010120128958,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,6.0,6.0,14.227381588104432,6.0,7.0,6.0,13.307355419472461,1
8.0,0.0,0.0,1.0,0.0,0.0,20.0,6.0,11.0,4.0,10.735952230184314,6.0,12.0,4.0,11.396983021351627,1
8.0,0.0,0.0,1.0,0.0,0.0,29.0,7.0,13.0,5.0,12.932252310581697,7.0,10.0,7.0,12.530516029615827,1
1.0,1.0,0.0,1.0,0.0,0.0,21.0,6.0,8.0,5.0,13.14993463723665,6.0,8.0,5.0,11.659442595081952,1
1.0,0.0,0.0,1.0,1.0,0.0,20.0,7.0,9.0,5.0,12.825849584497616,8.0,9.0,7.0,13.4500820013288,1
1.0,1.0,1.0,0.0,1.0,0.0,19.0,5.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,1
7.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,8.0,4.0,12.290860300862844,6.0,8.0,4.0,11.722906411389102,1
12.0,0.0,1.0,1.0,0.0,0.0,39.0,5.0,7.0,5.0,11.984120225036706,5.0,9.0,5.0,12.41088953531427,1
11.0,1.0,0.0,1.0,0.0,0.0,19.0,7.0,9.0,6.0,13.087628516451428,7.0,8.0,7.0,12.601597295063215,1
1.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,9.0,5.0,13.258854727684927,5.0,11.0,4.0,12.484797411889526,1
6.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,9.0,5.0,13.761106368639508,5.0,10.0,3.0,13.465004268224442,1
1.0,0.0,0.0,1.0,0.0,0.0,21.0,5.0,11.0,3.0,12.272324353071927,5.0,12.0,2.0,12.363099137429236,1
12.0,0.0,0.0,1.0,0.0,0.0,26.0,5.0,11.0,4.0,11.612497900391608,5.0,14.0,4.0,11.772221289062937,1
5.0,0.0,0.0,1.0,0.0,0.0,21.0,5.0,9.0,3.0,12.488242330309143,5.0,8.0,4.0,11.684308496975817,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,8.0,5.0,13.471564411769675,6.0,10.0,5.0,13.479575572176037,1
4.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,9.0,5.0,12.729004819910003,5.0,6.0,5.0,12.4,1
8.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,10.0,2.0,11.5,5.0,9.0,1.0,5.442707070101411,1
12.0,0.0,0.0,1.0,0.0,0.0,28.0,6.0,7.0,6.0,12.729724345266792,6.0,8.0,6.0,13.131082696419963,1
1.0,0.0,1.0,1.0,0.0,0.0,21.0,5.0,9.0,2.0,11.987356435122798,5.0,14.0,4.0,11.1063323131177,1
12.0,0.0,0.0,1.0,0.0,0.0,35.0,5.0,8.0,4.0,11.363553810328733,5.0,7.0,3.0,12.1308545018263,1
13.0,1.0,1.0,0.0,1.0,0.0,18.0,5.0,9.0,1.0,9.20203632420425,5.0,8.0,0.0,0.0,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,7.0,9.0,5.0,12.448355498706185,7.0,8.0,6.0,11.529161589822934,1
8.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,7.0,3.0,13.2719776623697,5.0,10.0,5.0,13.682862811240772,1
8.0,1.0,0.0,0.0,0.0,0.0,18.0,5.0,8.0,3.0,11.038853520096533,5.0,9.0,3.0,12.695007541096139,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,8.0,5.0,12.54143174319124,6.0,8.0,5.0,11.21468844024359,1
2.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,7.0,5.0,13.388358264308179,6.0,7.0,4.0,13.26708265133111,1
13.0,0.0,0.0,1.0,1.0,0.0,25.0,5.0,6.0,0.0,0.0,5.0,6.0,0.0,2.0155507796475476,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,11.0,3.0,11.008537800750632,5.0,6.0,3.0,12.52134450187658,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,5.0,12.0,4.0,10.759902888114146,5.0,11.0,3.0,10.380513408712707,1
1.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,9.0,3.0,11.999900991293746,5.0,9.0,1.0,10.998547872308283,1
12.0,0.0,0.0,1.0,0.0,0.0,38.0,6.0,8.0,5.0,12.000589890488827,6.0,7.0,4.0,12.1963566916429,1
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,9.0,6.0,12.91463542159766,6.0,7.0,4.0,13.280489590236725,1
2.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,6.0,5.0,12.897110509207732,5.0,7.0,4.0,13.47508786565314,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,5.0,5.0,12.655772788657128,5.0,5.0,3.0,10.860568028357179,1
14.0,0.0,0.0,1.0,0.0,0.0,28.0,10.0,15.0,6.0,10.61866943085476,10.0,16.0,9.0,11.187056043239906,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,6.0,3.0,11.470001884783644,5.0,6.0,4.0,12.025014135877328,1
12.0,0.0,0.0,1.0,0.0,0.0,23.0,6.0,15.0,4.0,12.317752288527737,7.0,13.0,6.0,12.160822067298982,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,8.0,3.0,12.264100558022175,5.0,10.0,3.0,14.086254107296533,1
15.0,0.0,0.0,1.0,1.0,0.0,19.0,6.0,10.0,5.0,11.547955580886624,6.0,11.0,4.0,11.173481397044585,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,14.0,1.0,11.726507932131204,6.0,11.0,2.0,10.751675480145783,1
15.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,10.0,4.0,13.412279435168852,6.0,11.0,2.0,12.898023940941597,1
12.0,0.0,0.0,1.0,0.0,0.0,43.0,5.0,10.0,2.0,10.655649516040194,5.0,9.0,3.0,12.400845644361754,1
6.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,6.0,5.0,12.508524906535431,5.0,7.0,4.0,12.800491990225483,1
12.0,0.0,0.0,1.0,0.0,0.0,25.0,6.0,8.0,5.0,12.706711901758924,7.0,7.0,6.0,13.365064328472192,1
9.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,14.0,7.0,11.449110394239613,7.0,9.0,7.0,11.160283011336812,1
1.0,1.0,0.0,1.0,0.0,1.0,19.0,7.0,8.0,6.0,13.090362128138908,7.0,8.0,5.0,12.580026406106754,1
1.0,1.0,0.0,1.0,1.0,0.0,22.0,6.0,6.0,5.0,11.600485561210878,6.0,8.0,4.0,11.308439324939812,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,9.0,4.0,11.79495411634315,5.0,8.0,4.0,11.407787915541673,1
6.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,12.0,2.0,11.5,5.0,11.0,2.0,11.75207585433905,1
1.0,0.0,0.0,1.0,1.0,0.0,19.0,5.0,9.0,4.0,12.405247433712157,5.0,11.0,2.0,12.864802915181238,1
2.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,7.0,4.0,11.905194305755046,5.0,8.0,2.0,11.36219058752803,1
6.0,0.0,0.0,1.0,0.0,0.0,21.0,7.0,8.0,5.0,14.033071269274286,6.0,8.0,5.0,13.477930037417686,1
12.0,0.0,0.0,1.0,0.0,0.0,35.0,5.0,9.0,2.0,10.81875938805015,5.0,12.0,3.0,12.763312934669258,1
14.0,0.0,0.0,1.0,0.0,0.0,29.0,6.0,12.0,4.0,12.314451409308395,7.0,9.0,7.0,12.14223759295646,1
15.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,11.0,3.0,12.66863038643917,5.0,9.0,2.0,15.149239103577317,1
1.0,0.0,0.0,0.0,1.0,1.0,18.0,5.0,6.0,5.0,12.003042213157368,5.0,8.0,4.0,11.675344307402256,1
15.0,0.0,0.0,1.0,0.0,0.0,38.0,11.0,13.0,8.0,11.69837838916424,11.0,13.0,8.0,12.396756778328479,1
12.0,0.0,0.0,1.0,1.0,0.0,24.0,5.0,12.0,2.0,12.479693901269929,5.0,9.0,2.0,11.661251707005315,1
9.0,0.0,0.0,1.0,0.0,0.0,21.0,11.0,12.0,9.0,12.43230728757703,11.0,16.0,10.0,12.18554403275898,1
1.0,0.0,0.0,1.0,1.0,0.0,20.0,5.0,7.0,4.0,11.097990497253726,5.0,9.0,2.0,11.844497237479308,1
12.0,0.0,0.0,1.0,0.0,0.0,35.0,5.0,6.0,4.0,14.108319681553908,5.0,10.0,3.0,11.829077453536911,1
12.0,1.0,0.0,1.0,0.0,0.0,22.0,6.0,9.0,4.0,11.564926164606783,6.0,11.0,3.0,11.27448685785346,1
